year,ccaa,tipo,subtipo,mercancia,ton-km
2020,"navarra, comunidad foral de",transporte internacional,recibido,productos alimenticios y forrajes,238000000.0
2020,"navarra, comunidad foral de",transporte internacional,recibido,minerales y residuos para refundición,17090000.0
2020,"navarra, comunidad foral de",transporte internacional,recibido,productos metalúrgicos,9730000.0
2020,"navarra, comunidad foral de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,1520000.0
2020,"navarra, comunidad foral de",transporte internacional,recibido,abonos,35660000.0
2020,"navarra, comunidad foral de",transporte internacional,recibido,productos químicos,106070000.0
2020,"navarra, comunidad foral de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",363110000.0
2020,país vasco,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,2210000.0
2020,país vasco,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,2290000.0
2020,país vasco,transporte intrarregional,intramunicipal,productos petrolíferos,260000.0
2020,país vasco,transporte intrarregional,intramunicipal,minerales y residuos para refundición,1430000.0
2020,país vasco,transporte intrarregional,intramunicipal,productos metalúrgicos,8110000.0
2020,país vasco,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,29640000.0
2020,país vasco,transporte intrarregional,intramunicipal,abonos,40000.0
2020,país vasco,transporte intrarregional,intramunicipal,productos químicos,1300000.0
2020,país vasco,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",8980000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,75180000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,117480000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,19810000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,149440000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,65740000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,257850000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,260380000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,abonos,7760000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,productos químicos,59950000.0
2020,país vasco,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",353260000.0
2020,país vasco,transporte interregional,expedido,productos agrícolas y animales vivos,419060000.0
2020,país vasco,transporte interregional,expedido,productos alimenticios y forrajes,1476970000.0
2020,país vasco,transporte interregional,expedido,combustibles minerales sólidos,73010000.0
2020,país vasco,transporte interregional,expedido,productos petrolíferos,269380000.0
2020,país vasco,transporte interregional,expedido,minerales y residuos para refundición,98480000.0
2020,país vasco,transporte interregional,expedido,productos metalúrgicos,1224490000.0
2020,país vasco,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,361210000.0
2020,país vasco,transporte interregional,expedido,abonos,76780000.0
2020,país vasco,transporte interregional,expedido,productos químicos,474960000.0
2020,país vasco,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2601860000.0
2020,país vasco,transporte interregional,recibido,productos agrícolas y animales vivos,723900000.0
2020,país vasco,transporte interregional,recibido,productos alimenticios y forrajes,1435240000.0
2020,país vasco,transporte interregional,recibido,combustibles minerales sólidos,11250000.0
2020,país vasco,transporte interregional,recibido,productos petrolíferos,28370000.0
2020,país vasco,transporte interregional,recibido,minerales y residuos para refundición,607630000.0
2020,país vasco,transporte interregional,recibido,productos metalúrgicos,442540000.0
2020,país vasco,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,605370000.0
2020,país vasco,transporte interregional,recibido,abonos,24180000.0
2020,país vasco,transporte interregional,recibido,productos químicos,371530000.0
2020,país vasco,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2527700000.0
2020,país vasco,transporte internacional,expedido,productos agrícolas y animales vivos,134290000.0
2020,país vasco,transporte internacional,expedido,productos alimenticios y forrajes,118460000.0
2020,país vasco,transporte internacional,expedido,productos petrolíferos,39070000.0
2020,país vasco,transporte internacional,expedido,minerales y residuos para refundición,21030000.0
2020,país vasco,transporte internacional,expedido,productos metalúrgicos,550400000.0
2020,país vasco,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,93880000.0
2020,país vasco,transporte internacional,expedido,abonos,5660000.0
2020,país vasco,transporte internacional,expedido,productos químicos,138410000.0
2020,país vasco,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1525820000.0
2020,país vasco,transporte internacional,recibido,productos agrícolas y animales vivos,101990000.0
2020,país vasco,transporte internacional,recibido,productos alimenticios y forrajes,294250000.0
2020,país vasco,transporte internacional,recibido,minerales y residuos para refundición,284830000.0
2020,país vasco,transporte internacional,recibido,productos metalúrgicos,227580000.0
2020,país vasco,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,7990000.0
2020,país vasco,transporte internacional,recibido,abonos,2330000.0
2020,país vasco,transporte internacional,recibido,productos químicos,215840000.0
2020,país vasco,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1066390000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,1260000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,430000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,productos petrolíferos,60000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,minerales y residuos para refundición,40000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,productos metalúrgicos,110000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,2970000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,abonos,1260000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,productos químicos,10000.0
2020,"rioja, la",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1730000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,7100000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,10330000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,3090000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,70000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,2050000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,17560000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,abonos,14460000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos químicos,490000.0
2020,"rioja, la",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",39940000.0
2020,"rioja, la",transporte interregional,expedido,productos agrícolas y animales vivos,245430000.0
2020,"rioja, la",transporte interregional,expedido,productos alimenticios y forrajes,561620000.0
2020,"rioja, la",transporte interregional,expedido,productos petrolíferos,1330000.0
2020,"rioja, la",transporte interregional,expedido,minerales y residuos para refundición,9330000.0
2020,"rioja, la",transporte interregional,expedido,productos metalúrgicos,56220000.0
2020,"rioja, la",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,105350000.0
2020,"rioja, la",transporte interregional,expedido,abonos,13520000.0
2020,"rioja, la",transporte interregional,expedido,productos químicos,41410000.0
2020,"rioja, la",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",415430000.0
2020,"rioja, la",transporte interregional,recibido,productos agrícolas y animales vivos,150130000.0
2020,"rioja, la",transporte interregional,recibido,productos alimenticios y forrajes,339640000.0
2020,"rioja, la",transporte interregional,recibido,productos petrolíferos,13780000.0
2020,"rioja, la",transporte interregional,recibido,minerales y residuos para refundición,6200000.0
2020,"rioja, la",transporte interregional,recibido,productos metalúrgicos,58350000.0
