year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor
2020,castilla y león,transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,483.3
2020,castilla y león,transporte internacional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,26.68
2020,castilla y león,transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,76.06
2020,castilla y león,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,118.63
2020,castilla y león,transporte internacional,expedido,abonos,millones de toneladas-kilómetro,24.22
2020,castilla y león,transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,154.43
2020,castilla y león,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,537.71
2020,castilla y león,transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,694.31
2020,castilla y león,transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,403.76
2020,castilla y león,transporte internacional,recibido,productos petrolíferos,millones de toneladas-kilómetro,32.64
2020,castilla y león,transporte internacional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,25.38
2020,castilla y león,transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,41.34
2020,castilla y león,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,29.24
2020,castilla y león,transporte internacional,recibido,abonos,millones de toneladas-kilómetro,20.75
2020,castilla y león,transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,119.61
2020,castilla y león,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,513.09
2020,cataluña,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,20.79
2020,cataluña,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,28.26
2020,cataluña,transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,5.35
2020,cataluña,transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,2.86
2020,cataluña,transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,5.18
2020,cataluña,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,80.85
2020,cataluña,transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,8.03
2020,cataluña,transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,9.97
2020,cataluña,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,34.26
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,969.96
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,1876.24
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,millones de toneladas-kilómetro,32.33
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,397.06
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,92.77
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,201.88
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,1779.57
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,67.16
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,632.02
2020,cataluña,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1868.22
2020,cataluña,transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1563.55
2020,cataluña,transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,4205.95
2020,cataluña,transporte interregional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,10.43
2020,cataluña,transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,245.23
2020,cataluña,transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,272.44
2020,cataluña,transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,649.87
2020,cataluña,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,583.54
2020,cataluña,transporte interregional,expedido,abonos,millones de toneladas-kilómetro,439.17
2020,cataluña,transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,1753.33
2020,cataluña,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,6764.87
2020,cataluña,transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,2751.86
2020,cataluña,transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,4227.99
2020,cataluña,transporte interregional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,14.12
2020,cataluña,transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,119.48
2020,cataluña,transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,330.56
2020,cataluña,transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,724.58
2020,cataluña,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,1015.47
2020,cataluña,transporte interregional,recibido,abonos,millones de toneladas-kilómetro,210.0
2020,cataluña,transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,941.14
2020,cataluña,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,5220.63
2020,cataluña,transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1191.15
2020,cataluña,transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,1544.11
2020,cataluña,transporte internacional,expedido,productos petrolíferos,millones de toneladas-kilómetro,82.61
2020,cataluña,transporte internacional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,36.42
2020,cataluña,transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,328.6
2020,cataluña,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,668.63
2020,cataluña,transporte internacional,expedido,abonos,millones de toneladas-kilómetro,60.94
2020,cataluña,transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,1021.72
2020,cataluña,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1902.07
2020,cataluña,transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1198.2
2020,cataluña,transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,1259.39
2020,cataluña,transporte internacional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,18.93
2020,cataluña,transporte internacional,recibido,productos petrolíferos,millones de toneladas-kilómetro,100.83
2020,cataluña,transporte internacional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,154.23
2020,cataluña,transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,257.07
2020,cataluña,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,196.19
2020,cataluña,transporte internacional,recibido,abonos,millones de toneladas-kilómetro,28.07
2020,cataluña,transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,889.8
2020,cataluña,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,2938.31
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,7.31
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,6.77
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,3.91
2020,comunitat valenciana,transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,0.21
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,7.39
