year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor,valor_toneladas
2018,aragón,transporte interregional,recibido,abonos,miles de toneladas,728.84,728840.0
2018,aragón,transporte interregional,recibido,productos químicos,miles de toneladas,2758.83,2758830.0
2018,aragón,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,6725.7,6725700.0
2018,aragón,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,190.02,190020.0
2018,aragón,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,368.09,368090.0
2018,aragón,transporte internacional,expedido,productos petrolíferos,miles de toneladas,16.38,16379.999999999998
2018,aragón,transporte internacional,expedido,minerales y residuos para refundición,miles de toneladas,15.38,15380.0
2018,aragón,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,110.51,110510.0
2018,aragón,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,217.96,217960.0
2018,aragón,transporte internacional,expedido,abonos,miles de toneladas,15.55,15550.0
2018,aragón,transporte internacional,expedido,productos químicos,miles de toneladas,254.24,254240.0
2018,aragón,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,949.14,949140.0
2018,aragón,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,1344.71,1344710.0
2018,aragón,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,259.78,259779.99999999997
2018,aragón,transporte internacional,recibido,minerales y residuos para refundición,miles de toneladas,45.16,45160.0
2018,aragón,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,107.07,107070.0
2018,aragón,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,42.85,42850.0
2018,aragón,transporte internacional,recibido,abonos,miles de toneladas,11.11,11110.0
2018,aragón,transporte internacional,recibido,productos químicos,miles de toneladas,517.04,517039.99999999994
2018,aragón,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,781.27,781270.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,547.79,547790.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,243.36,243360.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,combustibles minerales sólidos,miles de toneladas,320.0,320000.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,385.74,385740.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,2258.5,2258500.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,1350.93,1350930.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,3269.0,3269000.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,abonos,miles de toneladas,27.35,27350.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,74.68,74680.0
2018,"asturias, principado de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,329.98,329980.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,1004.8,1004800.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,2154.63,2154630.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,miles de toneladas,537.45,537450.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,794.99,794990.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,1749.83,1749830.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,655.53,655530.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,5306.58,5306580.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,20.83,20830.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,566.45,566450.0
2018,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1607.58,1607580.0
2018,"asturias, principado de",transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,1100.22,1100220.0
2018,"asturias, principado de",transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,1452.8,1452800.0
2018,"asturias, principado de",transporte interregional,expedido,combustibles minerales sólidos,miles de toneladas,449.64,449640.0
2018,"asturias, principado de",transporte interregional,expedido,productos petrolíferos,miles de toneladas,481.08,481080.0
2018,"asturias, principado de",transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,177.46,177460.0
2018,"asturias, principado de",transporte interregional,expedido,productos metalúrgicos,miles de toneladas,1562.7,1562700.0
2018,"asturias, principado de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,465.11,465110.0
2018,"asturias, principado de",transporte interregional,expedido,abonos,miles de toneladas,592.8,592800.0
2018,"asturias, principado de",transporte interregional,expedido,productos químicos,miles de toneladas,822.66,822660.0
2018,"asturias, principado de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1323.77,1323770.0
2018,"asturias, principado de",transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,3631.01,3631010.0
2018,"asturias, principado de",transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,2094.92,2094920.0
2018,"asturias, principado de",transporte interregional,recibido,combustibles minerales sólidos,miles de toneladas,116.9,116900.0
2018,"asturias, principado de",transporte interregional,recibido,productos petrolíferos,miles de toneladas,414.97,414970.0
2018,"asturias, principado de",transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,224.69,224690.0
2018,"asturias, principado de",transporte interregional,recibido,productos metalúrgicos,miles de toneladas,594.77,594770.0
2018,"asturias, principado de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,1569.47,1569470.0
2018,"asturias, principado de",transporte interregional,recibido,abonos,miles de toneladas,49.53,49530.0
2018,"asturias, principado de",transporte interregional,recibido,productos químicos,miles de toneladas,626.35,626350.0
2018,"asturias, principado de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1379.11,1379110.0
2018,"asturias, principado de",transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,13.95,13950.0
2018,"asturias, principado de",transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,54.53,54530.0
2018,"asturias, principado de",transporte internacional,expedido,combustibles minerales sólidos,miles de toneladas,47.34,47340.0
2018,"asturias, principado de",transporte internacional,expedido,minerales y residuos para refundición,miles de toneladas,15.56,15560.0
2018,"asturias, principado de",transporte internacional,expedido,productos metalúrgicos,miles de toneladas,279.34,279340.0
2018,"asturias, principado de",transporte internacional,expedido,abonos,miles de toneladas,16.82,16820.0
2018,"asturias, principado de",transporte internacional,expedido,productos químicos,miles de toneladas,126.95,126950.0
2018,"asturias, principado de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,104.09,104090.0
2018,"asturias, principado de",transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,68.27,68270.0
2018,"asturias, principado de",transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,91.48,91480.0
2018,"asturias, principado de",transporte internacional,recibido,productos metalúrgicos,miles de toneladas,43.4,43400.0
2018,"asturias, principado de",transporte internacional,recibido,productos químicos,miles de toneladas,69.88,69880.0
2018,"asturias, principado de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,50.99,50990.0
2018,cantabria,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,27.1,27100.0
2018,cantabria,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,317.15,317150.0
2018,cantabria,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,25.36,25360.0
2018,cantabria,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,600.29,600290.0
2018,cantabria,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,299.33,299330.0
2018,cantabria,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,310.26,310260.0
2018,cantabria,transporte intrarregional,intramunicipal,abonos,miles de toneladas,5.12,5120.0
2018,cantabria,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,7.66,7660.0
2018,cantabria,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,218.99,218990.0
2018,cantabria,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,260.79,260790.00000000003
2018,cantabria,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,996.66,996660.0
2018,cantabria,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,miles de toneladas,240.71,240710.0
2018,cantabria,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,136.59,136590.0
