Año,CCAA,Provincia,Tipo,Funcion,Superficie_m2
2019,Andalucía,Córdoba,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,4700.0
2019,Andalucía,Córdoba,Plataforma mixta,Plataforma mixta,0.0
2019,Andalucía,Córdoba,Instalaciones especializadas,Frigorífico de servicios,0.0
2019,Andalucía,Córdoba,Instalaciones especializadas,Almacén farmacéutico,0.0
2019,Andalucía,Córdoba,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2019,Andalucía,Córdoba,Instalaciones especializadas,Plataforma automóvil,0.0
2019,Andalucía,Córdoba,Instalaciones especializadas,Plat. log. textil,0.0
2019,Andalucía,Granada,Almacenes transporte,Almacén aduanas / fiscal,0.0
2019,Andalucía,Granada,Almacenes transporte,Almacén paquetería,54990.0
2019,Andalucía,Granada,Almacenes transporte,Almacén transportista,22717.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. distribución base alimentaria,160505.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,6000.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,12400.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. distribución non food,0.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. distribución / varios,3000.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,2000.0
2019,Andalucía,Granada,Plataforma logística distribución,Plat. log. e-commerce,0.0
2019,Andalucía,Granada,Plataforma logística industria,Plat. log. industria alimentación y bebidas,45500.0
2019,Andalucía,Granada,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2019,Andalucía,Granada,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2019,Andalucía,Granada,Plataforma logística industria,Plat. log. industria material construcción,0.0
2019,Andalucía,Granada,Plataforma logística industria,Plat. log. industria non food gran consumo,5000.0
2019,Andalucía,Granada,Plataforma logística industria,Plat. log. industria / varios,33100.0
2019,Andalucía,Granada,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,6612.0
2019,Andalucía,Granada,Plataforma mixta,Plataforma mixta,0.0
2019,Andalucía,Granada,Instalaciones especializadas,Frigorífico de servicios,1000.0
2019,Andalucía,Granada,Instalaciones especializadas,Almacén farmacéutico,0.0
2019,Andalucía,Granada,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2019,Andalucía,Granada,Instalaciones especializadas,Plataforma automóvil,0.0
2019,Andalucía,Granada,Instalaciones especializadas,Plat. log. textil,0.0
2019,Andalucía,Huelva,Almacenes transporte,Almacén aduanas / fiscal,0.0
2019,Andalucía,Huelva,Almacenes transporte,Almacén paquetería,8045.0
2019,Andalucía,Huelva,Almacenes transporte,Almacén transportista,36925.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. distribución base alimentaria,27320.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,0.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,0.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. distribución non food,0.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. distribución / varios,3500.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2019,Andalucía,Huelva,Plataforma logística distribución,Plat. log. e-commerce,0.0
2019,Andalucía,Huelva,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2019,Andalucía,Huelva,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2019,Andalucía,Huelva,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2019,Andalucía,Huelva,Plataforma logística industria,Plat. log. industria material construcción,0.0
2019,Andalucía,Huelva,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2019,Andalucía,Huelva,Plataforma logística industria,Plat. log. industria / varios,0.0
2019,Andalucía,Huelva,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,17095.0
2019,Andalucía,Huelva,Plataforma mixta,Plataforma mixta,0.0
2019,Andalucía,Huelva,Instalaciones especializadas,Frigorífico de servicios,6000.0
2019,Andalucía,Huelva,Instalaciones especializadas,Almacén farmacéutico,0.0
2019,Andalucía,Huelva,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2019,Andalucía,Huelva,Instalaciones especializadas,Plataforma automóvil,0.0
2019,Andalucía,Huelva,Instalaciones especializadas,Plat. log. textil,0.0
2019,Andalucía,Jaén,Almacenes transporte,Almacén aduanas / fiscal,0.0
2019,Andalucía,Jaén,Almacenes transporte,Almacén paquetería,39073.0
2019,Andalucía,Jaén,Almacenes transporte,Almacén transportista,20000.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. distribución base alimentaria,54676.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,3500.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,4100.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. distribución non food,0.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. distribución / varios,6500.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,2100.0
2019,Andalucía,Jaén,Plataforma logística distribución,Plat. log. e-commerce,0.0
2019,Andalucía,Jaén,Plataforma logística industria,Plat. log. industria alimentación y bebidas,3500.0
2019,Andalucía,Jaén,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2019,Andalucía,Jaén,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2019,Andalucía,Jaén,Plataforma logística industria,Plat. log. industria material construcción,2500.0
2019,Andalucía,Jaén,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2019,Andalucía,Jaén,Plataforma logística industria,Plat. log. industria / varios,24170.0
2019,Andalucía,Jaén,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,39800.0
2019,Andalucía,Jaén,Plataforma mixta,Plataforma mixta,0.0
2019,Andalucía,Jaén,Instalaciones especializadas,Frigorífico de servicios,0.0
2019,Andalucía,Jaén,Instalaciones especializadas,Almacén farmacéutico,0.0
2019,Andalucía,Jaén,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2019,Andalucía,Jaén,Instalaciones especializadas,Plataforma automóvil,0.0
2019,Andalucía,Jaén,Instalaciones especializadas,Plat. log. textil,0.0
2019,Andalucía,Málaga,Almacenes transporte,Almacén aduanas / fiscal,6100.0
2019,Andalucía,Málaga,Almacenes transporte,Almacén paquetería,72964.0
2019,Andalucía,Málaga,Almacenes transporte,Almacén transportista,39075.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. distribución base alimentaria,279949.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,1200.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,7086.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. distribución material construcción,11000.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. distribución non food,0.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. distribución / varios,6500.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2019,Andalucía,Málaga,Plataforma logística distribución,Plat. log. e-commerce,0.0
2019,Andalucía,Málaga,Plataforma logística industria,Plat. log. industria alimentación y bebidas,23090.0
2019,Andalucía,Málaga,Plataforma logística industria,Plat. log. industria electro / tecnológica,1500.0
2019,Andalucía,Málaga,Plataforma logística industria,Plat. log. industria sanitaria,2000.0
2019,Andalucía,Málaga,Plataforma logística industria,Plat. log. industria material construcción,0.0
2019,Andalucía,Málaga,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2019,Andalucía,Málaga,Plataforma logística industria,Plat. log. industria / varios,35100.0
2019,Andalucía,Málaga,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,11987.0
2019,Andalucía,Málaga,Plataforma mixta,Plataforma mixta,0.0
2019,Andalucía,Málaga,Instalaciones especializadas,Frigorífico de servicios,3100.0
2019,Andalucía,Málaga,Instalaciones especializadas,Almacén farmacéutico,0.0
2019,Andalucía,Málaga,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2019,Andalucía,Málaga,Instalaciones especializadas,Plataforma automóvil,0.0
2019,Andalucía,Málaga,Instalaciones especializadas,Plat. log. textil,66.0
2019,Andalucía,Sevilla,Almacenes transporte,Almacén aduanas / fiscal,0.0
2019,Andalucía,Sevilla,Almacenes transporte,Almacén paquetería,92078.0
2019,Andalucía,Sevilla,Almacenes transporte,Almacén transportista,105616.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. distribución base alimentaria,350296.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,14500.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,35000.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. distribución sanitaria,3800.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. distribución non food,0.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. distribución / varios,30331.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,19816.0
2019,Andalucía,Sevilla,Plataforma logística distribución,Plat. log. e-commerce,0.0
2019,Andalucía,Sevilla,Plataforma logística industria,Plat. log. industria alimentación y bebidas,47148.0
2019,Andalucía,Sevilla,Plataforma logística industria,Plat. log. industria electro / tecnológica,450.0
2019,Andalucía,Sevilla,Plataforma logística industria,Plat. log. industria sanitaria,10350.0
2019,Andalucía,Sevilla,Plataforma logística industria,Plat. log. industria material construcción,500.0
2019,Andalucía,Sevilla,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2019,Andalucía,Sevilla,Plataforma logística industria,Plat. log. industria / varios,357199.0
2019,Andalucía,Sevilla,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,82086.0
2019,Andalucía,Sevilla,Plataforma mixta,Plataforma mixta,2500.0
2019,Andalucía,Sevilla,Instalaciones especializadas,Frigorífico de servicios,12500.0
2019,Andalucía,Sevilla,Instalaciones especializadas,Almacén farmacéutico,0.0
2019,Andalucía,Sevilla,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2019,Andalucía,Sevilla,Instalaciones especializadas,Plataforma automóvil,0.0
2019,Andalucía,Sevilla,Instalaciones especializadas,Plat. log. textil,0.0
2019,Aragón,Huesca,Almacenes transporte,Almacén aduanas / fiscal,0.0
2019,Aragón,Huesca,Almacenes transporte,Almacén paquetería,3100.0
2019,Aragón,Huesca,Almacenes transporte,Almacén transportista,41000.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. distribución base alimentaria,8500.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,1000.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,2300.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. distribución non food,0.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,1300.0
2019,Aragón,Huesca,Plataforma logística distribución,Plat. log. e-commerce,0.0
2019,Aragón,Huesca,Plataforma logística industria,Plat. log. industria alimentación y bebidas,2000.0
2019,Aragón,Huesca,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2019,Aragón,Huesca,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2019,Aragón,Huesca,Plataforma logística industria,Plat. log. industria material construcción,0.0
2019,Aragón,Huesca,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2019,Aragón,Huesca,Plataforma logística industria,Plat. log. industria / varios,0.0
2019,Aragón,Huesca,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,2500.0
2019,Aragón,Huesca,Plataforma mixta,Plataforma mixta,0.0
2019,Aragón,Huesca,Instalaciones especializadas,Frigorífico de servicios,0.0
2019,Aragón,Huesca,Instalaciones especializadas,Almacén farmacéutico,0.0
2019,Aragón,Huesca,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2019,Aragón,Huesca,Instalaciones especializadas,Plataforma automóvil,0.0
2019,Aragón,Huesca,Instalaciones especializadas,Plat. log. textil,0.0
2019,Aragón,Teruel,Almacenes transporte,Almacén aduanas / fiscal,0.0
2019,Aragón,Teruel,Almacenes transporte,Almacén paquetería,2950.0
